# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

1992,,"MAHARASHTRA ","26 ","29 ","7.2 ","7.6 ","659 ","706 ","4.4 ","6.2 ","2.51 ","5.81 ","6 ","9 ","95 ","250 ","540 ","612 ","0.58 ","0.58 ","- ",-
,"VASTHI, VILLAGE- MOSHI, PIMPRI",,,,,,,,,,,,,,,,,,,,,
,"CHINCHWAD, TALUKA- HAWELI,",,,,,,,,,,,,,,,,,,,,,
,DISTRICT- PUNE.,,,,,,,,,,,,,,,,,,,,,
,"DUG WELL AT PANDHARPUR,",,,,,,,,,,,,,,,,,,,,,
,"VILLAGE-PANDHARPUR, TALUKA-",,,,,,,,,,,,,,,,,,,,,
1993,,"MAHARASHTRA ","28 ","40 ","7.3 ","7.7 ","1247 ","1619 ","2.4 ","5.8 ","13 ","19.7 ","2 ","2 ","6.8 ","23 ","1052 ","1220 ","0.51 ","1.02 ","- ",-
,"GANGAPUR, DISTRICT -",,,,,,,,,,,,,,,,,,,,,
,AURANGABAD.,,,,,,,,,,,,,,,,,,,,,
,"DUG WELL AT TPS-DURGAPUR,",,,,,,,,,,,,,,,,,,,,,
,NEAR NASEEB KIRANA AND,,,,,,,,,,,,,,,,,,,,,
,"GENERAL STORES, VILLAGE-",,,,,,,,,,,,,,,,,,,,,
1994,,"MAHARASHTRA ","19 ","19 ","7.2 ","7.5 ","912 ","996 ","3.2 ","3.8 ","- ","- ","17 ","32 ","140 ","170 ","719 ","880 ","BDL ","BDL ","BDL ",BDL
,"DURGAPUR, TALUKA-",,,,,,,,,,,,,,,,,,,,,
,"CHANDRAPUR, DISTRICT-",,,,,,,,,,,,,,,,,,,,,
,CHANDRAPUR.,,,,,,,,,,,,,,,,,,,,,
,"GRAM PANCHAYATH DUG WELL ,",,,,,,,,,,,,,,,,,,,,,
,NEAR BALAJI GAJBHIYE,,,,,,,,,,,,,,,,,,,,,
1995,"HOUSE,VILLAGE-KHAPERKHEDA (","MAHARASHTRA ","25 ","35 ","7.8 ","8.3 ","1164 ","1229 ","3.2 ","3.4 ","- ","- ","10 ","26 ","94 ","170 ","969 ","1002 ","0.42 ","0.42 ","BDL ",BDL
,"WARD NO.4) , TALUKA- SAONER,",,,,,,,,,,,,,,,,,,,,,
,DISTRICT- NAGPUR.,,,,,,,,,,,,,,,,,,,,,
,"GRAM PANCHAYATH DUG WELL ,",,,,,,,,,,,,,,,,,,,,,
,NEAR JAGADAMBA G. M. S.,,,,,,,,,,,,,,,,,,,,,
1996,"MANDIR SAHAKARI SANSTHA,","MAHARASHTRA ","25 ","35 ","7.5 ","8.2 ","1404 ","1544 ","3 ","3.6 ","- ","- ","21 ","24 ","120 ","120 ","1269 ","1312 ","BDL ","BDL ","BDL ",BDL
,"VILLAGE-KORADI,TALUKA-",,,,,,,,,,,,,,,,,,,,,
,"KAMPTEE, DISTRICT- NAGPUR.",,,,,,,,,,,,,,,,,,,,,

,,,,,,WATER QUALITY DATA OF GROUND WATER UNDER NWMP - 2022,,,,,,,,,,,,,,,,
Stati,"Name of Monitoring Location ","State Name ",Temperature,,"pH ",,Conductivity,,"BOD (mg/L) ",,,Nitrate-N +,Fecal Coliform,,Total Coliform,,Total Dissolved,,"Fluoride (mg/L) ",,Arsenic (mg/L),
on,,,o,,,,,,,,,,,,,,,,,,,
,,,(C),,,,,(μmhos/cm),,,,Nitrite-N,(MPN/100ml),,(MPN/100ml),,,Solids (mg/L),,,,
Code,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,(mg/L),,,,,,,,,,
,,,"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max
,BORE WELL NEAR PRIMARY,,,,,,,,,,,,,,,,,,,,,
,"HEALTH CENTRE, VILLAGE-",,,,,,,,,,,,,,,,,,,,,
1997,,"MAHARASHTRA ","18 ","18 ","7.9 ","7.9 ","1132 ","1132 ","3.2 ","3.2 ","- ","- ","40 ","40 ","280 ","280 ","884 ","884 ","BDL ","BDL ","BDL ",BDL
,"RAIPUR,TALUKA- HINGNA,",,,,,,,,,,,,,,,,,,,,,
,DISTRICT- NAGPUR.,,,,,,,,,,,,,,,,,,,,,
,BORE WELL NEAR GRAM,,,,,,,,,,,,,,,,,,,,,
,"PANCHAYAT OFFICE, VILLAGE-",,,,,,,,,,,,,,,,,,,,,
1999,,"MAHARASHTRA ","22 ","28 ","7 ","7.5 ","710 ","1011 ","3.4 ","6.2 ","17.63 ","17.63 ","12 ","17 ","110 ","140 ","680 ","875 ","BDL ","BDL ","- ",-
,"CHANGERA,TALUKA- GONDIA,",,,,,,,,,,,,,,,,,,,,,
,DISTRICT- GONDIA.,,,,,,,,,,,,,,,,,,,,,
,"DUG WELL AT PLOT NO- 4,",,,,,,,,,,,,,,,,,,,,,
,"STREET NO.49-C, AT NEHRU BAL",,,,,,,,,,,,,,,,,,,,,
,"UDYAN AZAD MAIDAN, OWNED",,,,,,,,,,,,,,,,,,,,,
2003,,"MAHARASHTRA ","20 ","20 ","8.2 ","8.3 ","1022 ","1086 ","3.2 ","3.3 ","BDL ","BDL ","21 ","32 ","120 ","210 ","874 ","986 ","BDL ","BDL ","BDL ",BDL
,BY YAVATMAL M.C. TALUKA-,,,,,,,,,,,,,,,,,,,,,
,"YAVATMAL, DISTRICT-",,,,,,,,,,,,,,,,,,,,,
,YAVATMAL.,,,,,,,,,,,,,,,,,,,,,
,BORE WELL AT PARVATI,,,,,,,,,,,,,,,,,,,,,
,"INDUSTRIAL ESTATE, VILLAGE-",,,,,,,,,,,,,,,,,,,,,
2004,,"MAHARASHTRA ","26 ","28 ","7.3 ","8 ","1180 ","3242 ","1.8 ","2.4 ","4.5 ","10.42 ","5.5 ","5.5 ","17 ","17 ","979 ","2618 ","0.28 ","0.28 ","BDL ",BDL
,"YADRAV, TALUKA- SHIROL,",,,,,,,,,,,,,,,,,,,,,
,DISTRICT- KOLHAPUR.,,,,,,,,,,,,,,,,,,,,,
,"BORE WELL AT KHANJIRENAGAR,",,,,,,,,,,,,,,,,,,,,,
,VILLAGE-,,,,,,,,,,,,,,,,,,,,,
2005,"KHANJIRENAGAR,TALUKA-","MAHARASHTRA ","26 ","28 ","7.6 ","8.2 ","1163 ","1500 ","2 ","2.8 ","2.2 ","10.38 ","5.5 ","5.5 ","17 ","17 ","946 ","1245 ","0.32 ","0.32 ","BDL ",BDL
,"HATKANANGALE, DISTRICT-",,,,,,,,,,,,,,,,,,,,,
,KOLHAPUR.,,,,,,,,,,,,,,,,,,,,,
,BORE WELL AT SHINOLI NEAR,,,,,,,,,,,,,,,,,,,,,
,"M/S AQUA ALLOY STEEL ,MIDC,",,,,,,,,,,,,,,,,,,,,,
2006,"VILLAGE-SHINOLI, TALUKA-","MAHARASHTRA ","26 ","28 ","7.4 ","8.2 ","1375 ","1548 ","1.6 ","2.2 ","1.45 ","3.71 ","5.5 ","5.5 ","17 ","17 ","1141 ","1258 ","0.26 ","1.05 ","BDL ",BDL
,"CHANDGAD, DISTRICT-",,,,,,,,,,,,,,,,,,,,,
,KOLHAPUR.,,,,,,,,,,,,,,,,,,,,,
,"BORE WELL AT SAVALI, NEAR",,,,,,,,,,,,,,,,,,,,,
,"GRAM PANCHAYAT OFFICE,",,,,,,,,,,,,,,,,,,,,,
2007,,"MAHARASHTRA ","23 ","24 ","7.9 ","8 ","8847 ","9894 ","2 ","2.6 ","3.3 ","4.49 ","5.5 ","6.8 ","17 ","20 ","734 ","798 ","BDL ","BDL ","BDL ",BDL
,"VILLAGE-SAVALI, TALUKA- MIRAJ,",,,,,,,,,,,,,,,,,,,,,
,DISTRICT- SANGLI.,,,,,,,,,,,,,,,,,,,,,
,DUG WELL AT SAMBARWADI,,,,,,,,,,,,,,,,,,,,,
,OWNED BY SHRI. KISHAN HALI,,,,,,,,,,,,,,,,,,,,,
2008,"RAJPUT. VILLAGE-SAMBARWADI,","MAHARASHTRA ","23 ","24 ","8.1 ","8.3 ","943 ","978 ","2.2 ","2.4 ","3.5 ","5.29 ","5.6 ","9.1 ","24 ","24 ","783 ","789 ","0.24 ","0.24 ","BDL ",BDL
,"TALUKA- MIRAJ, DISTRICT-",,,,,,,,,,,,,,,,,,,,,
,SANGLI.,,,,,,,,,,,,,,,,,,,,,
,"BORE WELL AT KATPUR, NEAR",,,,,,,,,,,,,,,,,,,,,
,"Z.P. SCHOOL, VILLAGE-",,,,,,,,,,,,,,,,,,,,,
2200,"KATPUR,TALUKA-","MAHARASHTRA ","28 ","40 ","7.4 ","8.4 ","1008 ","1759 ","2.8 ","3.2 ","3.7 ","11.3 ","BDL ","BDL ","BDL ","BDL ","804 ","1296 ","0.74 ","1.02 ","- ",-
,"PAITHAN,DISTRICT-",,,,,,,,,,,,,,,,,,,,,
,AURANGABAD.,,,,,,,,,,,,,,,,,,,,,
,"DUG WELL AT RANJANGAON,",,,,,,,,,,,,,,,,,,,,,
"2201 ",,"MAHARASHTRA ","28 ","40 ","7.4 ","7.7 ","1226 ","1615 ","2.8 ","6.2 ","11.5 ","18.8 ","BDL ","BDL ","2 ","23 ","1052 ","1204 ","0.72 ","0.97 ","- ",-
,"VILLAGE-RANJANGAON, TALUKA- ",,,,,,,,,,,,,,,,,,,,,

,,,,,,WATER QUALITY DATA OF GROUND WATER UNDER NWMP - 2022,,,,,,,,,,,,,,,,
Stati,"Name of Monitoring Location ","State Name ",Temperature,,"pH ",,Conductivity,,"BOD (mg/L) ",,Nitrate-N +,,Fecal Coliform,,Total Coliform,,Total Dissolved,,"Fluoride (mg/L) ",,Arsenic (mg/L),
on,,,o,,,,,,,,,,,,,,,,,,,
,,,(C),,,,,(μmhos/cm),,,Nitrite-N,,(MPN/100ml),,,(MPN/100ml),,Solids (mg/L),,,,
Code,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,(mg/L),,,,,,,,,,,
,,,"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max
,"GANGAPUR, DISTRICT-",,,,,,,,,,,,,,,,,,,,,
,AURANGABAD.,,,,,,,,,,,,,,,,,,,,,
,HAND PUMP IN THE PREMISES,,,,,,,,,,,,,,,,,,,,,
,OF ZILLA PARISHAD PRIMARY,,,,,,,,,,,,,,,,,,,,,
2203,"SCHOOL, VILLAGE-","MAHARASHTRA ","16 ","19 ","7.4 ","7.8 ","1204 ","1464 ","2.8 ","3 ","- ","- ","21 ","22 ","140 ","170 ","902 ","1160 ","BDL ","BDL ","BDL ",BDL
,"BHUGAON,TALUKA-",,,,,,,,,,,,,,,,,,,,,
,"WARDHA,DISTRICT- WARDHA.",,,,,,,,,,,,,,,,,,,,,
,DUG WELL AT,,,,,,,,,,,,,,,,,,,,,
,"GUNJALWADI,SANGAMNER",,,,,,,,,,,,,,,,,,,,,
,NEAR PRIMARY HEALTH CARE,,,,,,,,,,,,,,,,,,,,,
2204,"CENTER, VILLAGE-","MAHARASHTRA ","20 ","25 ","7.4 ","7.7 ","1068 ","4850 ","3.4 ","3.4 ","0.67 ","0.67 ","4 ","11 ","47 ","70 ","388 ","852 ","BDL ","BDL ","- ",-
,"GUNJALWADI,TALUKA-",,,,,,,,,,,,,,,,,,,,,
,"SANGAMNER,DISTRICT-",,,,,,,,,,,,,,,,,,,,,
,AHMADNAGAR.,,,,,,,,,,,,,,,,,,,,,
,DUG WELL OF MR.SAMPAT,,,,,,,,,,,,,,,,,,,,,
,"WALUNJ, NEAR M/S MAHAJEET",,,,,,,,,,,,,,,,,,,,,
2816,"CLAYTON, VILLAGE- SHINDE","MAHARASHTRA ","26 ","27 ","7.2 ","7.4 ","1248 ","1582 ","3.2 ","3.4 ","5.21 ","5.21 ","4 ","4 ","46 ","48 ","1004 ","1250 ","BDL ","BDL ","BDL ",BDL
,"VILLAGE, TALUKA- NASHIK,",,,,,,,,,,,,,,,,,,,,,
,DISTRICT- NASHIK.,,,,,,,,,,,,,,,,,,,,,
,BORE WELL AT CHITALI NEAR,,,,,,,,,,,,,,,,,,,,,
,"WAGH VASTHI, VILLAGE- CHITALI,",,,,,,,,,,,,,,,,,,,,,
2817,,"MAHARASHTRA ","20 ","26 ","7.7 ","7.8 ","381 ","1018 ","3.2 ","3.4 ","- ","- ","4 ","6 ","43 ","58 ","306 ","888 ","BDL ","BDL ","- ",-
,"TALUKA- RAHATA, DISTRICT-",,,,,,,,,,,,,,,,,,,,,
,AHMEDNAGAR.,,,,,,,,,,,,,,,,,,,,,
,DUG WELL OWNED BY SHRI,,,,,,,,,,,,,,,,,,,,,
,"DESHMUKH, VILLAGE-",,,,,,,,,,,,,,,,,,,,,
2819,,"MAHARASHTRA ","28 ","29 ","7.4 ","7.6 ","3421 ","3700 ","5.6 ","5.8 ","7.24 ","9.14 ","8 ","8 ","130 ","150 ","2908 ","3034 ","0.21 ","0.22 ","- ",-
,"MALEGAON, TALUKA-",,,,,,,,,,,,,,,,,,,,,
,"BARAMATI, DISTRICT- PUNE.",,,,,,,,,,,,,,,,,,,,,
,DUG WELL OWNED BY SHRI,,,,,,,,,,,,,,,,,,,,,
,"SHIVAJI BABAN DAREKAR,",,,,,,,,,,,,,,,,,,,,,
2820,,"MAHARASHTRA ","26 ","27 ","7.9 ","8.2 ","575 ","1010 ","4.8 ","5 ","0.87 ","7.3 ","9 ","10 ","120 ","150 ","472 ","884 ","0.51 ","0.51 ","- ",-
,"VILLAGE- SANASWADI, TALUKA-",,,,,,,,,,,,,,,,,,,,,
,"SHIRUR, DISTRICT- PUNE.",,,,,,,,,,,,,,,,,,,,,
,BORE WELL AT BALE RAILWAY,,,,,,,,,,,,,,,,,,,,,
,STATION PREMISES OWNED BY,,,,,,,,,,,,,,,,,,,,,
2821,"SHRI. DIGAMBAR JOSHI, VILLAGE-","MAHARASHTRA ","29 ","34 ","7.9 ","8.2 ","1708 ","4730 ","3.2 ","6.4 ","2.2 ","9.36 ","8 ","9 ","130 ","170 ","1472 ","3880 ","0.62 ","0.62 ","BDL ",BDL
,"DAHEGAON, TALUKA- NORTH",,,,,,,,,,,,,,,,,,,,,
,"SOLAPUR, DISTRICT- SOLAPUR.",,,,,,,,,,,,,,,,,,,,,
,BORE WELL NEAR CHINCHOLI,,,,,,,,,,,,,,,,,,,,,
,"MIDC, VILLAGE- CHINCHOLI,",,,,,,,,,,,,,,,,,,,,,
2822,,"MAHARASHTRA ","29 ","34 ","7.9 ","8 ","1715 ","4670 ","4.2 ","5.4 ","2.16 ","9.52 ","8 ","8 ","95 ","140 ","1468 ","3828 ","0.56 ","0.56 ","BDL ",BDL
,"TALUKA- MOHOL, DISTRICT-",,,,,,,,,,,,,,,,,,,,,
,SOLAPUR.,,,,,,,,,,,,,,,,,,,,,
,"BORE WELL AT SHETE VASTI,",,,,,,,,,,,,,,,,,,,,,
,"NEAR OLD TULJAPUR ROAD,",,,,,,,,,,,,,,,,,,,,,
2823,"VILLAGE- SHETE VASTHI,","MAHARASHTRA ","29 ","34 ","7.4 ","8.3 ","1726 ","4811 ","2.6 ","4.2 ","2.22 ","11.88 ","8 ","9 ","120 ","195 ","1498 ","3944 ","BDL ","BDL ","BDL ",BDL
,"TULJAPUR NAKA, TALUKA-",,,,,,,,,,,,,,,,,,,,,
,"SOLAPUR, DISTRICT- SOLAPUR.",,,,,,,,,,,,,,,,,,,,,

,,,,,,WATER QUALITY DATA OF GROUND WATER UNDER NWMP - 2022,,,,,,,,,,,,,,,,
Stati,"Name of Monitoring Location ","State Name ",Temperature,,"pH ",,Conductivity,,"BOD (mg/L) ",,Nitrate-N +,,Fecal Coliform,,,Total Coliform,Total Dissolved,,"Fluoride (mg/L) ",,Arsenic (mg/L),
on,,,o,,,,,,,,,,,,,,,,,,,
,,,(C),,,,,(μmhos/cm),,,,Nitrite-N,(MPN/100ml),,,(MPN/100ml),,Solids (mg/L),,,,
Code,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,(mg/L),,,,,,,,,,
,,,"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max
,"BORE WELL AT WAHEGAON,",,,,,,,,,,,,,,,,,,,,,
,NEAR ZILLA PARISHAD,,,,,,,,,,,,,,,,,,,,,
2825,"SCHOOL,VILLAGE-","MAHARASHTRA ","28 ","40 ","7.1 ","8.5 ","1735 ","2737 ","3.6 ","4.2 ","12 ","14.5 ","BDL ","BDL ","BDL ","BDL ","1250 ","2346 ","0.55 ","1.01 ","- ",-
,"WAHEGAON,TALUKA-PAITHAN,",,,,,,,,,,,,,,,,,,,,,
,DISTRICT - AURANGABAD,,,,,,,,,,,,,,,,,,,,,
,DUG WELL NEAR RAILWAY,,,,,,,,,,,,,,,,,,,,,
,"STATION & COTTON MARKET,",,,,,,,,,,,,,,,,,,,,,
2826,,"MAHARASHTRA ","16 ","19 ","7.3 ","7.8 ","1122 ","1579 ","3 ","3 ","2.48 ","2.48 ","17 ","26 ","120 ","130 ","875 ","1380 ","BDL ","BDL ","BDL ",BDL
,"VILLAGE- WARDHA, TALUKA-",,,,,,,,,,,,,,,,,,,,,
,"WARDHA, DISTRICT- WARDHA.",,,,,,,,,,,,,,,,,,,,,
,DUG WELL NEAR ZILLA PARISHAD,,,,,,,,,,,,,,,,,,,,,
,"PRIMARY SCHOOL, AT VILLAGE-",,,,,,,,,,,,,,,,,,,,,
2828,,"MAHARASHTRA ","19 ","19 ","8.2 ","8.3 ","962 ","1630 ","3.4 ","3.6 ","- ","- ","11 ","25 ","130 ","150 ","832 ","1164 ","BDL ","BDL ","BDL ",BDL
,"VISAPUR, TALUKA- BALLARPUR,",,,,,,,,,,,,,,,,,,,,,
,DISTRICT- CHANDRAPUR.,,,,,,,,,,,,,,,,,,,,,
,"BORE WELL AT MIDC, SHIROLI",,,,,,,,,,,,,,,,,,,,,
,NEAR M/S PRATIBHA,,,,,,,,,,,,,,,,,,,,,
,"ENTERPRISES, VILLAGE-",,,,,,,,,,,,,,,,,,,,,
2829,,"MAHARASHTRA ","26 ","28 ","7.4 ","8.1 ","185 ","562 ","2 ","2 ","0.53 ","3.83 ","4 ","4 ","15 ","15 ","154 ","465 ","0.24 ","0.24 ","BDL ",BDL
,"SHIROLI,TALUKA-",,,,,,,,,,,,,,,,,,,,,
,"HATKANANGALE, DISTRICT-",,,,,,,,,,,,,,,,,,,,,
,KOLHAPUR.,,,,,,,,,,,,,,,,,,,,,
,BORE WELL AT MIDC GOKUL -,,,,,,,,,,,,,,,,,,,,,
,"SHIRGAON, VILLAGE- GOKUL-",,,,,,,,,,,,,,,,,,,,,
2830,,"MAHARASHTRA ","26 ","28 ","7.5 ","8.2 ","578 ","629 ","1.8 ","2 ","1.67 ","1.88 ","4 ","4 ","15 ","15 ","467 ","523 ","0.23 ","0.24 ","BDL ",BDL
,"SHIRGAON, TALUKA- KARVIR,",,,,,,,,,,,,,,,,,,,,,
,DISTRICT - KOLHAPUR.,,,,,,,,,,,,,,,,,,,,,
,"DUG WELL AT SAKHARALI, NEAR",,,,,,,,,,,,,,,,,,,,,
,MIDC ISLAMPUR NEAR KRISHNA,,,,,,,,,,,,,,,,,,,,,
2831,"MILK INDUSTRY, VILLAGE-","MAHARASHTRA ","24 ","24 ","8 ","8.2 ","939 ","1119 ","2.4 ","2.8 ","2.9 ","6.4 ","3.7 ","6 ","12 ","26 ","768 ","929 ","0.23 ","0.23 ","BDL ",BDL
,"SAKHARALI, TALUKA- WALWA,",,,,,,,,,,,,,,,,,,,,,
,DISTRICT- SANGLI.,,,,,,,,,,,,,,,,,,,,,
,DUG WELL NO. 1 AT,,,,,,,,,,,,,,,,,,,,,
,"BRAHMANWADI- ANJANWEL,",,,,,,,,,,,,,,,,,,,,,
2832,"OWNED BY SHRI. VAIDYA,","MAHARASHTRA ","28 ","32 ","7.4 ","7.6 ","67 ","142 ","1.8 ","2 ","0.55 ","0.55 ","5.5 ","6 ","11 ","12 ","56 ","123 ","BDL ","BDL ","BDL ",BDL
,"VILLAGE- ANJANWEL, TALUKA-",,,,,,,,,,,,,,,,,,,,,
,"GUHAGAR, DISTRICT- RATNAGIRI.",,,,,,,,,,,,,,,,,,,,,
,DUG WELL NO. 1 OWNED BY,,,,,,,,,,,,,,,,,,,,,
,GROUP GRAM PANCHAYAT AT,,,,,,,,,,,,,,,,,,,,,
2833,"ARKETWADI, NEAR MASJID,","MAHARASHTRA ","28 ","32 ","7.6 ","7.7 ","134 ","159 ","1.8 ","2.2 ","- ","- ","4 ","5.5 ","13 ","17 ","112 ","136 ","BDL ","BDL ","BDL ",BDL
,"VILLAGE- ARKETWADI, TALUKA-",,,,,,,,,,,,,,,,,,,,,
,"KHED, DISTRICT- RATNAGIRI.",,,,,,,,,,,,,,,,,,,,,
,"DUG WELL NO. 2 AT ARKETWADI,",,,,,,,,,,,,,,,,,,,,,
2834,"VILLAGE- ARKETWADI, TALUKA -","MAHARASHTRA ","28 ","33 ","7.4 ","7.4 ","133 ","5139 ","2.6 ","3 ","0.46 ","0.46 ","6.1 ","8.2 ","17 ","27 ","110 ","4238 ","0.22 ","0.22 ","BDL ",BDL
,"KHED, DISTRICT- RATNAGIRI.",,,,,,,,,,,,,,,,,,,,,
,"DUG WELL NO. 2, OWNED BY",,,,,,,,,,,,,,,,,,,,,
2835,"GROUP GRAM PANCHAYAT,","MAHARASHTRA ","28 ","32 ","6.9 ","7.4 ","69 ","298 ","1.8 ","2 ","0.72 ","0.72 ","3.6 ","3.6 ","12 ","15 ","58 ","238 ","BDL ","BDL ","BDL ",BDL
,"BRAHMANWADI- ANJANWEL,",,,,,,,,,,,,,,,,,,,,,

,,,,,,WATER QUALITY DATA OF GROUND WATER UNDER NWMP - 2022,,,,,,,,,,,,,,,,
Stati,"Name of Monitoring Location ","State Name ",Temperature,,"pH ",,Conductivity,,"BOD (mg/L) ",,Nitrate-N +,,Fecal Coliform,,Total Coliform,,Total Dissolved,,"Fluoride (mg/L) ",,Arsenic (mg/L),
on,,,o,,,,,,,,,,,,,,,,,,,
,,,(C),,,,(μmhos/cm),,,,Nitrite-N,,(MPN/100ml),,(MPN/100ml),,,Solids (mg/L),,,,
Code,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,(mg/L),,,,,,,,,,,
,,,"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max
,"VILLAGE- ANJANWEL, TALUKA-",,,,,,,,,,,,,,,,,,,,,
,"GUHAGAR, DISTRICT- RATNAGIRI.",,,,,,,,,,,,,,,,,,,,,
,TUBE WELL NEAR PADMA,,,,,,,,,,,,,,,,,,,,,
"1920 ",,"MANIPUR ","23 ","23 ","7.5 ","7.5 ","875 ","875 ","- ","- ","- ","- ","- ","- ","- ","- ","92 ","92 ","- ","- ","- ",-
,"ENGLISH SCHOOL, KAKCHING ",,,,,,,,,,,,,,,,,,,,,
"1921 ",,"MANIPUR ","24 ","24 ","7 ","7 ","820 ","820 ","- ","- ","- ","- ","- ","- ","- ","- ","176 ","176 ","- ","- ","- ",-
,"TUBE WELL AT HEIROK BAZAR ",,,,,,,,,,,,,,,,,,,,,
,TUBE WELL AT KHUMUJAMBA,,,,,,,,,,,,,,,,,,,,,
1922,NEAR IBUDHOU MAIGEINGAKPA,"MANIPUR ","25 ","25 ","7.5 ","7.5 ","675 ","675 ","- ","- ","- ","- ","- ","- ","- ","- ","120 ","120 ","- ","- ","- ",-
,"TEMPLE , LAMKA",,,,,,,,,,,,,,,,,,,,,
,TUBE WELL NEAR TUREL,,,,,,,,,,,,,,,,,,,,,
1923,"WANGMA COMMUNITY HALL,","MANIPUR ","25 ","25 ","7.4 ","7.4 ","620 ","620 ","- ","- ","- ","- ","- ","- ","- ","- ","125 ","125 ","- ","- ","- ",-
,MOREH,,,,,,,,,,,,,,,,,,,,,
,TUBE WELL AT MOLNOI VILLAGE,,,,,,,,,,,,,,,,,,,,,
"1924 ",,"MANIPUR ","24 ","26 ","7.2 ","7.3 ","570 ","730 ","- ","- ","- ","- ","- ","- ","- ","- ","92 ","138 ","- ","- ","- ",-
,"C. GANMNUM VILLAGE, PALLEL ",,,,,,,,,,,,,,,,,,,,,
"2881 ",,"MANIPUR ","23 ","24 ","6.8 ","7.4 ","610 ","620 ","- ","- ","- ","- ","- ","- ","- ","- ","82 ","175 ","- ","- ","- ",-
,"HAND PUMP AT TAKHEL ",,,,,,,,,,,,,,,,,,,,,
"2885 ",,"MANIPUR ","24 ","24 ","7.3 ","7.3 ","580 ","580 ","- ","- ","- ","- ","- ","- ","- ","- ","120 ","120 ","- ","- ","- ",-
,"HAND PUMP AT SAITON ",,,,,,,,,,,,,,,,,,,,,
,"POLICE BAZAR, SHILLONG",,,,,,,,,,,,,,,,,,,,,
"1634 ",,"MEGHALAYA ","16 ","18 ","5.9 ","6.1 ","175 ","260 ","1.2 ","1.2 ","6.22 ","6.73 ","4 ","4 ","30 ","110 ","121 ","179 ","BDL ","BDL ","- ",-
,"(POLICE BAZAAR SPRING) ",,,,,,,,,,,,,,,,,,,,,
,"MAWLAI, SHILLONG",,,,,,,,,,,,,,,,,,,,,
"1635 ",,"MEGHALAYA ","16 ","17 ","5.7 ","5.7 ","255 ","264 ","1.3 ","1.4 ","12.52 ","14.72 ","BDL ","BDL ","BDL ","BDL ","176 ","182 ","BDL ","BDL ","- ",-
,"(MAWPDANG SPRING) ",,,,,,,,,,,,,,,,,,,,,
,EPIP BYRNIHAT (NARBONG-,,,,,,,,,,,,,,,,,,,,,
"1636 ",,"MEGHALAYA ","17 ","19.5 ","6 ","6.6 ","132 ","138 ","1.4 ","1.4 ","1.15 ","1.62 ","BDL ","BDL ","12 ","21 ","91 ","95 ","BDL ","BDL ","- ",-
,"WELL) ",,,,,,,,,,,,,,,,,,,,,
,"SOHRA, CHERRAPUNJEE (WAH U",,,,,,,,,,,,,,,,,,,,,
"1637 ",,"MEGHALAYA ","18 ","21.4 ","5.6 ","6.2 ","108 ","114 ","1.1 ","1.3 ","3.62 ","4.96 ","BDL ","BDL ","BDL ","BDL ","74 ","78 ","BDL ","BDL ","- ",-
,"DKHAR - SPRING) ",,,,,,,,,,,,,,,,,,,,,
"1638 ",,"MEGHALAYA ","16 ","20 ","5.5 ","5.6 ","142 ","150 ","1.2 ","1.2 ","6.92 ","7.52 ","BDL ","BDL ","BDL ","BDL ","78 ","98 ","BDL ","BDL ","- ",-
,"SHANGPUNG (UMSAHEP SPRING) ",,,,,,,,,,,,,,,,,,,,,
,MAWTHADRISHAN WELL AT,,,,,,,,,,,,,,,,,,,,,
"3385 ",,"MEGHALAYA ","19 ","20 ","6.6 ","6.7 ","43 ","49 ","1.1 ","1.5 ","0.39 ","0.44 ","BDL ","BDL ","12 ","12 ","29 ","34 ","BDL ","BDL ","- ",-
,"MARKASA ",,,,,,,,,,,,,,,,,,,,,
"3386 ",,"MEGHALAYA ","16 ","42 ","8.9 ","9.1 ","300 ","312 ","1.1 ","1.2 ","0.69 ","0.75 ","BDL ","BDL ","BDL ","BDL ","207 ","215 ","20.5 ","20.5 ","- ",-
,"JAKREM HOT SPRING AT JAKREM ",,,,,,,,,,,,,,,,,,,,,
,BOREWELL AT GOOD SHEPHERD,,,,,,,,,,,,,,,,,,,,,
"4323 ",,"MEGHALAYA ","15 ","17.2 ","6.7 ","7.8 ","85 ","200 ","1.2 ","1.2 ","0.52 ","0.66 ","BDL ","BDL ","BDL ","BDL ","59 ","138 ","BDL ","BDL ","- ",-
